"company_name","job_id","job_title","job_location","job_schedule_type","salary_year_avg","job_posted_date","skills"
"Altos Labs",11158,"Principal Data Engineer, Knowledge Graphs and Data Semantics","United States","Full-time","269500.0","2023-01-10 08:20:54","r"
"Twitch",230458,"Director of Engineering - Data Platform","Remote","Full-time","251000.0","2023-01-30 11:07:32","spark"
"Twitch",230458,"Director of Engineering - Data Platform","Remote","Full-time","251000.0","2023-01-30 11:07:32","hadoop"
"Twitch",230458,"Director of Engineering - Data Platform","Remote","Full-time","251000.0","2023-01-30 11:07:32","kafka"
"Twitch",230458,"Director of Engineering - Data Platform","Remote","Full-time","251000.0","2023-01-30 11:07:32","tensorflow"
"Twitch",230458,"Director of Engineering - Data Platform","Remote","Full-time","251000.0","2023-01-30 11:07:32","keras"
"Twitch",230458,"Director of Engineering - Data Platform","Remote","Full-time","251000.0","2023-01-30 11:07:32","pytorch"
"Signify Technology",595768,"Principal Data Engineer","Remote","Full-time","250000.0","2023-02-14 15:24:07","python"
"Signify Technology",595768,"Principal Data Engineer","Remote","Full-time","250000.0","2023-02-14 15:24:07","scala"
"Signify Technology",595768,"Principal Data Engineer","Remote","Full-time","250000.0","2023-02-14 15:24:07","databricks"
"Signify Technology",595768,"Principal Data Engineer","Remote","Full-time","250000.0","2023-02-14 15:24:07","spark"
"Signify Technology",543728,"Staff Data Engineer","Remote","Full-time","250000.0","2023-03-28 13:11:42","python"
"Signify Technology",543728,"Staff Data Engineer","Remote","Full-time","250000.0","2023-03-28 13:11:42","scala"
"Signify Technology",543728,"Staff Data Engineer","Remote","Full-time","250000.0","2023-03-28 13:11:42","databricks"
"Signify Technology",543728,"Staff Data Engineer","Remote","Full-time","250000.0","2023-03-28 13:11:42","spark"
"AI Startup",561728,"Data Engineer","Remote","Full-time","250000.0","2023-03-24 23:32:42","python"
"AI Startup",561728,"Data Engineer","Remote","Full-time","250000.0","2023-03-24 23:32:42","scala"
"AI Startup",561728,"Data Engineer","Remote","Full-time","250000.0","2023-03-24 23:32:42","r"
"AI Startup",561728,"Data Engineer","Remote","Full-time","250000.0","2023-03-24 23:32:42","azure"
"MongoDB",367792,"Director of Engineering, ML Platform","Remote","Full-time","249000.0","2023-12-21 22:37:50","python"
"MongoDB",367792,"Director of Engineering, ML Platform","Remote","Full-time","249000.0","2023-12-21 22:37:50","mongodb"
"MongoDB",367792,"Director of Engineering, ML Platform","Remote","Full-time","249000.0","2023-12-21 22:37:50","mongodb"
"Handshake",204320,"Staff Data Engineer","Remote","Full-time","245000.0","2023-01-08 15:05:16","go"
